Date;Highprice;Lowprice;Closingprice;Gennemsnitligepris;Totalvolume;Omsætning
02-02-1999;;;217,96;;;
01-02-1999;;;219,03;;;
29-01-1999;;;218,9;;;
28-01-1999;;;219,23;;;
27-01-1999;;;218,46;;;
26-01-1999;;;218,1;;;
25-01-1999;;;218,21;;;
22-01-1999;;;216,69;;;
21-01-1999;;;218,5;;;
20-01-1999;;;220,76;;;
19-01-1999;;;219,89;;;
18-01-1999;;;220,94;;;
15-01-1999;;;218,99;;;
14-01-1999;;;216,97;;;
13-01-1999;;;218,42;;;
12-01-1999;;;222,98;;;
11-01-1999;;;223,53;;;
08-01-1999;;;222,49;;;
07-01-1999;;;222,81;;;
06-01-1999;;;225,18;;;
05-01-1999;;;224,36;;;
04-01-1999;;;224,84;;;
30-12-1998;;;219,34;;;
29-12-1998;;;220,46;;;
28-12-1998;;;221,3;;;
23-12-1998;;;220,07;;;
22-12-1998;;;215,25;;;
21-12-1998;;;213,5;;;
18-12-1998;;;209,4;;;
17-12-1998;;;209,42;;;
16-12-1998;;;208,39;;;
15-12-1998;;;205,7;;;
14-12-1998;;;202,51;;;
11-12-1998;;;202,01;;;
10-12-1998;;;201,5;;;
09-12-1998;;;200,88;;;
08-12-1998;;;197,31;;;
07-12-1998;;;198,62;;;
04-12-1998;;;199,91;;;
03-12-1998;;;200,46;;;
02-12-1998;;;200,59;;;
01-12-1998;;;200,21;;;
30-11-1998;;;202,91;;;
27-11-1998;;;206,95;;;
26-11-1998;;;205,59;;;
25-11-1998;;;201,76;;;
24-11-1998;;;202,93;;;
23-11-1998;;;205,61;;;
20-11-1998;;;203,04;;;
19-11-1998;;;201,73;;;
18-11-1998;;;202,53;;;
17-11-1998;;;202,77;;;
16-11-1998;;;207,96;;;
13-11-1998;;;207;;;
12-11-1998;;;206,86;;;
11-11-1998;;;206,39;;;
10-11-1998;;;205,38;;;
09-11-1998;;;204,33;;;
06-11-1998;;;207,07;;;
05-11-1998;;;203,58;;;
04-11-1998;;;206;;;
03-11-1998;;;205,49;;;
02-11-1998;;;208,04;;;
30-10-1998;;;203,86;;;
29-10-1998;;;200,89;;;
28-10-1998;;;199,44;;;
27-10-1998;;;203,94;;;
26-10-1998;;;199,11;;;
23-10-1998;;;197,27;;;
22-10-1998;;;195,96;;;
21-10-1998;;;197,18;;;
20-10-1998;;;198,68;;;
19-10-1998;;;192,56;;;
16-10-1998;;;192,07;;;
15-10-1998;;;187,62;;;
14-10-1998;;;185,19;;;
13-10-1998;;;186,19;;;
12-10-1998;;;187,39;;;
09-10-1998;;;182,55;;;
08-10-1998;;;182,09;;;
07-10-1998;;;188,97;;;
06-10-1998;;;191,62;;;
05-10-1998;;;189,53;;;
02-10-1998;;;190,04;;;
01-10-1998;;;189,91;;;
30-09-1998;;;193,63;;;
29-09-1998;;;197,99;;;
28-09-1998;;;197,86;;;
25-09-1998;;;196,48;;;
24-09-1998;;;197,49;;;
23-09-1998;;;194,15;;;
22-09-1998;;;191,2;;;
21-09-1998;;;183,79;;;
18-09-1998;;;195,66;;;
17-09-1998;;;201,73;;;
16-09-1998;;;209,47;;;
15-09-1998;;;210,24;;;
14-09-1998;;;213,05;;;
11-09-1998;;;209,12;;;
10-09-1998;;;212,4;;;
09-09-1998;;;219,07;;;
08-09-1998;;;220,73;;;
07-09-1998;;;214,67;;;
04-09-1998;;;213,02;;;
03-09-1998;;;212,24;;;
02-09-1998;;;217,7;;;
01-09-1998;;;211,08;;;
31-08-1998;;;213,77;;;
28-08-1998;;;215,26;;;
27-08-1998;;;218,63;;;
26-08-1998;;;225,88;;;
25-08-1998;;;228,77;;;
24-08-1998;;;220,83;;;
21-08-1998;;;218,07;;;
20-08-1998;;;223,75;;;
19-08-1998;;;228,67;;;
18-08-1998;;;227,61;;;
17-08-1998;;;222,36;;;
14-08-1998;;;220,54;;;
13-08-1998;;;217;;;
12-08-1998;;;217,91;;;
11-08-1998;;;214,18;;;
10-08-1998;;;222,57;;;
07-08-1998;;;226,73;;;
06-08-1998;;;223,07;;;
05-08-1998;;;226,84;;;
04-08-1998;;;233,55;;;
03-08-1998;;;235,42;;;
31-07-1998;;;237,86;;;
30-07-1998;;;240,21;;;
29-07-1998;;;235,28;;;
28-07-1998;;;239,08;;;
27-07-1998;;;238,8;;;
24-07-1998;;;244,69;;;
23-07-1998;;;245,66;;;
22-07-1998;;;246,1;;;
21-07-1998;;;248,62;;;
20-07-1998;;;251,71;;;
17-07-1998;;;251,93;;;
15-07-1998;;;253,82;;;
14-07-1998;;;250,53;;;
13-07-1998;;;247,74;;;
10-07-1998;;;244,62;;;
09-07-1998;;;246,35;;;
08-07-1998;;;243,16;;;
07-07-1998;;;241,93;;;
06-07-1998;;;240,71;;;
03-07-1998;;;239,66;;;
02-07-1998;;;238,3;;;
01-07-1998;;;236,53;;;
30-06-1998;;;235,69;;;
29-06-1998;;;236,1;;;
26-06-1998;;;235,21;;;
25-06-1998;;;236,36;;;
24-06-1998;;;237,02;;;
23-06-1998;;;235,81;;;
22-06-1998;;;235,06;;;
19-06-1998;;;235,87;;;
18-06-1998;;;236,89;;;
17-06-1998;;;240,12;;;
16-06-1998;;;235,78;;;
15-06-1998;;;232,16;;;
12-06-1998;;;239,05;;;
11-06-1998;;;242,63;;;
10-06-1998;;;239,65;;;
09-06-1998;;;238,59;;;
08-06-1998;;;236,86;;;
04-06-1998;;;231,18;;;
03-06-1998;;;232,13;;;
02-06-1998;;;235,51;;;
29-05-1998;;;233,93;;;
28-05-1998;;;235,54;;;
27-05-1998;;;231,42;;;
26-05-1998;;;236,77;;;
25-05-1998;;;237,15;;;
22-05-1998;;;234,39;;;
20-05-1998;;;234,35;;;
19-05-1998;;;232,2;;;
18-05-1998;;;229,59;;;
15-05-1998;;;228,33;;;
14-05-1998;;;230,3;;;
13-05-1998;;;234,24;;;
12-05-1998;;;236,93;;;
11-05-1998;;;240,63;;;
07-05-1998;;;235,81;;;
06-05-1998;;;234,75;;;
05-05-1998;;;231,56;;;
04-05-1998;;;240,98;;;
01-05-1998;;;236,16;;;
30-04-1998;;;231,49;;;
29-04-1998;;;227,88;;;
28-04-1998;;;229,87;;;
27-04-1998;;;226,82;;;
24-04-1998;;;234,27;;;
23-04-1998;;;239,73;;;
22-04-1998;;;241,59;;;
21-04-1998;;;242,71;;;
20-04-1998;;;243,72;;;
17-04-1998;;;243,07;;;
16-04-1998;;;243,4;;;
15-04-1998;;;244,35;;;
14-04-1998;;;245,19;;;
08-04-1998;;;244,81;;;
07-04-1998;;;247,52;;;
06-04-1998;;;248,66;;;
03-04-1998;;;245,55;;;
02-04-1998;;;246,52;;;
01-04-1998;;;246,05;;;
31-03-1998;;;244,86;;;
30-03-1998;;;242,9;;;
27-03-1998;;;243,31;;;
26-03-1998;;;241,18;;;
25-03-1998;;;243,8;;;
24-03-1998;;;240,01;;;
23-03-1998;;;236,69;;;
20-03-1998;;;235,82;;;
19-03-1998;;;234,04;;;
18-03-1998;;;230,28;;;
17-03-1998;;;231;;;
16-03-1998;;;229,83;;;
13-03-1998;;;228,72;;;
12-03-1998;;;225,35;;;
11-03-1998;;;222,44;;;
10-03-1998;;;222,41;;;
09-03-1998;;;218,73;;;
06-03-1998;;;218,02;;;
05-03-1998;;;215,67;;;
04-03-1998;;;217,56;;;
03-03-1998;;;220,2;;;
02-03-1998;;;217,76;;;
27-02-1998;;;216,49;;;
26-02-1998;;;216,09;;;
25-02-1998;;;215,26;;;
24-02-1998;;;215,83;;;
23-02-1998;;;216,88;;;
20-02-1998;;;217,66;;;
19-02-1998;;;218,35;;;
18-02-1998;;;217,66;;;
17-02-1998;;;217,27;;;
16-02-1998;;;216,8;;;
13-02-1998;;;216,8;;;
12-02-1998;;;217,51;;;
11-02-1998;;;217,62;;;
10-02-1998;;;217,54;;;
09-02-1998;;;217,74;;;
06-02-1998;;;217,29;;;
05-02-1998;;;217,87;;;
04-02-1998;;;217,56;;;
03-02-1998;;;218,54;;;
02-02-1998;;;220,49;;;
30-01-1998;;;215,81;;;
29-01-1998;;;217,11;;;
28-01-1998;;;217,96;;;
27-01-1998;;;217,18;;;
26-01-1998;;;214,57;;;
23-01-1998;;;216,32;;;
22-01-1998;;;215,57;;;
21-01-1998;;;217,45;;;
20-01-1998;;;219,55;;;
19-01-1998;;;220,71;;;
16-01-1998;;;219,16;;;
15-01-1998;;;218,3;;;
14-01-1998;;;218,59;;;
13-01-1998;;;214,64;;;
12-01-1998;;;208,53;;;
09-01-1998;;;214,98;;;
08-01-1998;;;217,23;;;
07-01-1998;;;219,45;;;
06-01-1998;;;219,61;;;
05-01-1998;;;222,6;;;
02-01-1998;;;214,18;;;
30-12-1997;;;210,55;;;
29-12-1997;;;210,4;;;
23-12-1997;;;204,73;;;
22-12-1997;;;202,51;;;
19-12-1997;;;199,5;;;
18-12-1997;;;202,65;;;
17-12-1997;;;204,01;;;
16-12-1997;;;204,38;;;
15-12-1997;;;200,97;;;
12-12-1997;;;202,22;;;
11-12-1997;;;200,49;;;
10-12-1997;;;202,83;;;
09-12-1997;;;203,35;;;
08-12-1997;;;203,13;;;
05-12-1997;;;200,92;;;
04-12-1997;;;199,4;;;
03-12-1997;;;195,14;;;
02-12-1997;;;195,3;;;
01-12-1997;;;193,7;;;
28-11-1997;;;191,85;;;
27-11-1997;;;191,56;;;
26-11-1997;;;190,38;;;
25-11-1997;;;189,79;;;
24-11-1997;;;190,52;;;
21-11-1997;;;191,63;;;
20-11-1997;;;190,69;;;
19-11-1997;;;186,98;;;
18-11-1997;;;185,36;;;
17-11-1997;;;185,27;;;
14-11-1997;;;182,87;;;
13-11-1997;;;182,63;;;
12-11-1997;;;182,23;;;
11-11-1997;;;183,1;;;
10-11-1997;;;182,99;;;
07-11-1997;;;181,23;;;
06-11-1997;;;184,09;;;
05-11-1997;;;184,24;;;
04-11-1997;;;183,59;;;
03-11-1997;;;185,39;;;
31-10-1997;;;182,62;;;
30-10-1997;;;181,76;;;
29-10-1997;;;187,27;;;
28-10-1997;;;184,65;;;
27-10-1997;;;188,16;;;
24-10-1997;;;191,11;;;
23-10-1997;;;190,26;;;
22-10-1997;;;194,75;;;
21-10-1997;;;193,67;;;
20-10-1997;;;190,52;;;
17-10-1997;;;190,95;;;
16-10-1997;;;192,06;;;
15-10-1997;;;192,76;;;
14-10-1997;;;195,21;;;
13-10-1997;;;193,01;;;
10-10-1997;;;188,59;;;
09-10-1997;;;189,12;;;
08-10-1997;;;191,05;;;
07-10-1997;;;193,18;;;
06-10-1997;;;194,87;;;
03-10-1997;;;195,92;;;
02-10-1997;;;194,12;;;
01-10-1997;;;193,04;;;
30-09-1997;;;191,7;;;
29-09-1997;;;190,81;;;
26-09-1997;;;189,12;;;
25-09-1997;;;183,94;;;
24-09-1997;;;182,56;;;
23-09-1997;;;179,94;;;
22-09-1997;;;181;;;
19-09-1997;;;179,13;;;
